grid_id,dist_hospitals_m,dist_pharmacies_m,dist_schools_m,dist_grocery_m,dist_restaurants_m,dist_police_m,dist_fire_stations_m,dist_banks_m,dist_atms_m,dist_bus_stations_m,dist_bus_stops_m,dist_metro_m,dist_railway_stations_m,dist_public_transport_stops_m,dist_subway_entrances_m,dist_waterways_m,lst_2024_mean,lst_summer_2024_mean,ndvi_2024_mean,builtup_2024_mean,nightlights_2024_mean,no2_2024_mean,o3_2024_mean,elevation_mean,predicted_pm25,predicted_pm10,dist_to_sensor_m,pm_confidence,longitude,latitude,humidity_2024_mean,wind_2024_mean,avg_annual_rainfall_mean,monsoon_rainfall_mean,max_1day_rainfall_mean,env_data_confidence,population_mean,dist_fuel_m,dist_toilets_m,population_available,water_occurrence_mean,water_occurrence_max,water_occurrence_min,water_presence,water_high_occurrence
DEL_01825,860.3334116090967,3854.021444897834,2900.991430126858,5154.23430499626,3512.999442683814,5523.680749883223,4417.323486516962,5292.695916147227,2768.68136631862,3539.2839527869287,4300.2768058712,5530.459429733332,1063.641976614678,2049.627898354363,5530.459429733332,761.0036225687953,47.677876232843765,47.677876232843765,0.2192385372520534,0.6447335808309709,21.90833282470703,0.0,0.0,213.17105263157896,189.82449050950788,205.85769999791827,8155.039495633457,estimated,77.03657759452386,28.67443055993337,55.804518122493526,0.6737282402071197,816.7460727967917,8781.634066599592,139.2792694920409,high confidence,4246.640295559525,-1.0,-1.0,0,0.1725067385444744,6.0,0.0,1,0
DEL_01826,391.62723933495886,4151.654079977396,3238.194166671928,5653.285107223744,3629.115891726836,5096.087945827625,4586.098581355683,4900.2386174599205,3260.601524064199,3785.845768369963,4190.483951716353,5802.612018186804,710.1748903779919,1870.0659813466607,5802.612018186804,1182.8176116222758,47.078328489844736,47.078328489844736,0.1040605680378364,0.5614969160097558,28.530000686645508,9.892168459065148e-05,0.1294408201771347,215.39482200647248,195.48845724195928,208.5616366756135,8157.792897991857,estimated,77.0366648688739,28.678940898500752,55.81611538542368,0.6719306891172274,821.1312958375815,8826.848611444253,139.23281870255832,high confidence,3813.965204712963,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01827,258.01203469327174,4485.418810084099,3373.290023086018,6152.490043577488,3807.860190037588,4682.530319297015,4801.234592403604,4529.022737333769,3754.656853730081,3992.96640444055,4138.590447491601,6103.657179371174,614.2983765476268,1708.4333991604274,6103.657179371174,1605.861544787374,48.24822053644861,48.24822053644861,0.1257595699371615,0.6152910282580731,45.57833480834961,0.0,0.0,215.2199312714777,200.24223289755943,207.9002407704052,8191.123290349919,estimated,77.03675216326333,28.68345123381795,55.83367936706643,0.6699150860899546,818.6243840353002,8796.746357324779,137.18934689220924,high confidence,4404.082900518717,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01828,692.6532505546072,4847.858517316416,3573.8312353317715,6651.8144118039145,4040.9301278492176,4277.890783659414,5056.81787537088,4184.704936136457,4250.102808144103,4038.353580153741,4146.770554847235,6429.537751111607,866.2428158057805,1659.1146800467975,6429.537751111607,1675.6477237753782,46.797550975000014,46.797550975000014,0.1223653977055057,0.4697857876338436,48.39666748046875,9.796690255519504e-05,0.1294520706188709,213.3333333333333,203.2484080063266,202.1850849742069,8254.660292761519,estimated,77.03683947769582,28.687961565884606,55.85781704085059,0.6677328665191674,817.9099454861749,8787.557914145546,137.09712501745406,high confidence,3520.2444050412446,-1.0,-1.0,0,1.072192513368984,12.0,0.0,1,0
DEL_01829,465.9980749570082,5233.018488976208,3773.866179606687,6743.794378397216,4041.234897061728,3893.800063660271,5347.051564931721,3874.4630401863,4191.589714916205,3835.406649783925,4160.048773228781,6776.67178064836,1274.123516947265,1755.2597242645802,6776.67178064836,1565.1107117354195,43.83530686785716,43.83530686785716,0.1257425659265111,0.0737363616637742,29.93583297729492,0.0,0.0,213.687898089172,203.92329918571025,197.66462496012247,8347.714198513835,estimated,77.03692681217497,28.692471894700333,55.88871249500375,0.6654396790314848,817.2244421256357,8778.038359289436,137.0366000398812,high confidence,734.1033250422577,-1.0,-1.0,0,5.154054054054054,15.0,0.0,1,0
DEL_01830,546.0978908825075,5636.242791793094,3376.868218893929,6416.307550804934,3690.3573975386007,3538.786277043731,5666.613967037789,3607.10026156856,3832.686252776985,3481.359126050303,3735.394125683685,7141.960875861125,1731.012668048657,1977.1726979979503,7141.960875861125,1483.039277612208,42.54623222000002,42.54623222000002,0.1551101226060229,0.0605953760843094,26.919166564941406,4.8181787827710775e-05,0.0647389483938755,212.7847682119205,199.46878789103027,190.1245328204732,8469.312140384516,estimated,77.03701416670445,28.696982220264783,55.9261161686919,0.6630929372268799,817.0214707220324,8773.223057687319,137.1012324402719,low confidence,606.6594442907635,-1.0,-1.0,0,4.194444444444445,17.0,0.0,1,0
DEL_01831,517.1975512075934,6053.922952111107,3010.611567125477,6112.220754761665,3377.261605193128,3222.473846818721,6010.829166163659,3376.0302123730994,3508.495900847816,3166.9194116468943,3331.7161873049404,7152.347248362976,2206.6760019196618,2288.5556702400568,7152.347248362976,1554.613617545303,42.7581434345426,42.7581434345426,0.1493482289824096,0.179695763081689,27.980833053588867,0.0,0.0,212.01041666666663,193.5869426774314,181.75514210519185,8618.245988740864,estimated,77.03710154128791,28.70149254257758,55.96935954329319,0.6607498610130372,817.5649955033294,8776.163391102335,137.35286884083055,low confidence,1379.146947525954,-1.0,-1.0,0,3.547872340425532,18.0,0.0,1,0
DEL_01832,548.9544082021351,6483.265644116128,2687.8104561961286,5835.193443524468,3113.3670163104284,2957.3074023954227,6375.70550434989,3103.581124487371,3229.4895974905708,2904.9777546812243,2957.6166471162333,7011.311236508489,2691.176898303056,2658.1501526201514,7011.311236508489,1579.5983778233335,43.24332864316131,43.24332864316131,0.1306438226196843,0.2264778721951799,32.779998779296875,4.652821020379207e-05,0.0647573134267482,213.96013289036543,187.3946860031785,172.67523364028546,8624.976832660448,estimated,77.03718893592897,28.706002861638364,56.01738595659681,0.6584658309792067,818.9013640793045,8787.606908399286,137.80940447553553,low confidence,1746.3717575846774,-1.0,-1.0,0,1.986413043478261,16.0,0.0,1,0
DEL_01833,888.261863770374,6922.10110546116,2425.874705909315,5589.250619874969,2912.080425845492,2758.0783982873627,6757.897164914955,2892.5510536026213,3008.2657187055725,2710.7956305343146,2625.768403697609,6903.687373369194,3180.479086310864,2625.768403697609,6903.687373369194,1386.449880538661,44.61728778736844,44.61728778736844,0.1933148612815568,0.5404935481840206,27.44416618347168,0.0,0.0,215.05921052631567,181.5204846936697,162.97185603302233,8345.08254764832,estimated,77.03727635063129,28.710513177446764,56.06879207016354,0.6562928905081746,820.8618737245159,8805.992649013502,138.4333919208796,high confidence,3664.655022473352,-1.0,-1.0,0,0.2659279778393352,23.0,0.0,1,0
DEL_01834,970.8427824708712,7054.983469257767,2246.199263000409,5378.658053845339,2787.000293314568,2639.758668881724,7154.629795100592,2757.0795054044333,2858.272591685168,2599.6019206515666,2354.1077265948047,6831.055075407316,3672.6640656289896,2354.1077265948047,6831.055075407316,1359.910109994876,40.92072032157897,40.92072032157897,0.328146617061976,0.2264621421939378,14.978333473205566,4.5265080978100616e-05,0.0647567937802445,213.8929765886288,178.45443563002482,157.29305396335417,8086.444217961357,estimated,77.0373637853985,28.715023490002416,56.12187968696734,0.6542782732030435,823.0520624516803,8827.308979266913,139.11715694119627,high confidence,1487.115931356835,-1.0,-1.0,0,1.6772486772486772,17.0,0.0,1,0
DEL_01835,1127.2845787495403,7075.804589719078,2169.321131008015,5207.706062040988,2748.550320310852,2613.360902894098,7563.615598266361,2708.527865935083,2791.018054835921,2582.140070017352,2165.4068132731627,6794.536594741773,4166.710388240827,2165.4068132731627,6794.536594741773,1508.7967866105344,44.18345896682695,44.18345896682695,0.2046375927768496,0.1171661764909666,11.700833320617676,0.0,0.0,214.24161073825505,177.4358086981414,152.58351966005858,7851.162808994235,estimated,77.03745124023426,28.71953379930496,56.17472302817912,0.6524628719278901,824.8814214555773,8845.398288964127,139.68545233366933,high confidence,744.6897721885897,-1.0,-1.0,0,0.1393442622950819,7.0,0.0,1,0
DEL_01836,894.9099752062793,7131.705927214507,2206.0138734309107,5080.3978581441,2800.3012501555127,2681.601123883105,7982.971522667668,2751.5012269611875,2812.444018368696,2660.256479462001,2082.342465956163,6794.714242064282,4612.178169628956,2082.342465956163,6794.714242064282,1765.3554852445773,44.81555161770702,44.81555161770702,0.1429740647273674,0.2187386587049654,15.675833702087402,4.4271778345499045e-05,0.064753804040044,213.82333333333327,179.51608162445854,150.30811374149113,7641.396130057607,estimated,77.03753871514225,28.72404410535401,56.22526051743841,0.6508796086970089,827.5240888986978,8872.357699323928,139.71905394193942,high confidence,1448.1777179670771,-1.0,-1.0,0,0.6914600550964187,24.0,0.0,1,0
DEL_01837,395.4030950113919,7061.649208059868,2350.965812193109,5000.06823608005,2937.4896289116464,2837.659945526569,8089.38397452616,2881.9081878835814,2920.5994128766483,2826.0363995972875,2117.383674273452,6831.585154657684,5066.951107393181,2117.383674273452,6831.585154657684,1791.8296015096698,45.97996664631581,45.97996664631581,0.196497515785998,0.6955037949308887,26.231666564941406,0.0,0.0,216.4295532646048,182.8116017216436,151.898112000242,7459.297029854468,estimated,77.03762621012605,28.728554408149225,56.34638145733197,0.6487979388191508,822.4751371968466,8815.396116362095,138.40050571322342,high confidence,4632.28735648411,-1.0,-1.0,0,0.1931216931216931,13.0,0.0,1,0
DEL_01838,108.73523515312728,7013.753462023021,2586.036212127108,4968.99610926354,3148.968648352257,3068.16612087444,8079.032123593722,3088.693996629131,3106.4385563750784,3065.28937087174,1830.158469204944,6904.561522599953,5529.538821731138,1830.158469204944,6904.561522599953,1903.483926273728,45.74755186842107,45.74755186842107,0.1988043612945802,0.6741876404700556,30.289167404174805,0.0,0.0,218.36012861736336,184.6020181043185,152.6651534475575,7306.93434640865,estimated,77.03771372518939,28.733064707690225,56.36677464143828,0.6479450151468387,819.946381973773,8788.401217996428,137.41116771645218,high confidence,4555.865468712703,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01839,606.0553565340382,6698.893555000585,2881.389417122167,4988.102074165468,3420.988421004668,3356.1732105297083,8099.5917811204945,3357.700137460348,3357.0850567973966,3359.0036133782087,1502.9312545687785,7012.516232665333,5998.13351279837,1502.9312545687785,7012.516232665333,1664.9327746015783,45.86064438054841,45.86064438054841,0.1619621380783651,0.5223223721869407,20.84416580200196,0.0,0.0,216.182119205298,186.41720994861123,151.78371891255244,7186.199754101779,estimated,77.0378012603359,28.73757500397665,56.38258149615584,0.6473201280595908,816.739302333083,8754.125432742065,136.0969505196186,high confidence,3453.071980253853,-1.0,-1.0,0,5.352459016393443,54.0,0.0,1,0
DEL_01840,1105.7951161961678,6200.13108066068,3224.275681318854,5056.817405316464,3740.3636193542943,3686.105170267167,8150.829036823799,3674.110333875184,3659.2457764694905,3694.575213002752,1291.559015112368,7153.865948382078,6471.43042098679,1291.559015112368,7153.865948382078,1410.5305030632735,49.59086784731863,49.59086784731863,0.1688326543500862,0.1145584969904951,5.582499980926514,0.0,0.0,214.4270833333333,190.37421816699083,152.40625484047246,7098.707225191105,estimated,77.03788881556918,28.74208529700813,56.39634856498599,0.6468235915565912,813.5495829990933,8719.98103014771,134.6624841790955,high confidence,639.0442884815959,-1.0,-1.0,0,0.0052631578947368,2.0,0.0,1,0
DEL_01841,1605.6969149945337,5701.585391232883,3604.095221437314,5173.1655916986665,4096.032010779883,4051.029996614004,8232.171096027747,4027.905569632778,4001.267202606004,4064.094823498073,1255.9645787512595,7326.678108218918,6948.468734188413,1255.9645787512595,7326.678108218918,1140.8816473104555,49.37314147347828,49.37314147347828,0.1841634541104341,0.086441718747263,4.507500171661377,0.0,0.0,214.33219178082192,196.12870122116044,153.32634315201182,7045.695255410675,estimated,77.03797639089292,28.74659558678429,56.40300412660584,0.6466001145503651,810.9723605477514,8692.388215489304,133.29136490146442,high confidence,444.6772237302496,-1.0,-1.0,0,0.0495867768595041,4.0,0.0,1,0
DEL_01842,2105.6453468337595,5203.318799541935,4010.367945865729,5334.030578048044,4479.356701768012,4442.332353692021,8342.737435698677,4410.097483079631,4373.808272053914,4459.1307969412255,1409.528061670248,7528.786502184705,7428.52770112031,1409.528061670248,7528.786502184705,734.010168776574,51.91442186000002,51.91442186000002,0.1952931427097886,0.0604751529708801,4.396666526794434,0.0,0.0,213.80625,203.6439233115944,154.55314234241365,7027.944151403224,estimated,77.03806398631082,28.751105873304777,56.40580531016088,0.6465138936961252,809.413717253023,8675.789719768314,132.12719373684516,high confidence,278.0137341591701,-1.0,-1.0,0,2.161725067385445,8.0,0.0,1,0
DEL_01843,2461.45983647184,4705.419969122497,4276.30679595067,5535.532691256591,4805.266192147903,4853.636723926707,8481.385198642181,4813.927330428937,4769.723092038259,4873.482142582872,1701.7907304348632,7757.901796845955,7748.622654314266,1701.7907304348632,7757.901796845955,356.2629251988999,52.005915330000015,52.005915330000015,0.1903372261862412,0.0814905429017141,5.728333473205566,0.0,0.0,213.8390410958904,213.0553430212887,157.38683208848838,7045.720428627235,estimated,77.03815160182648,28.75561615656924,56.40595938680507,0.6465284343122327,808.996315126224,8671.567210160714,131.25646737640184,high confidence,430.9791495474648,-1.0,-1.0,0,0.8968253968253969,9.0,0.0,1,0
DEL_01844,2012.834425246888,4208.019444104511,3776.847263244601,5773.418583854536,4306.880031729889,5178.806703598026,8646.76366361985,4490.049370764047,4487.785626849864,5302.62283440233,1868.1319409568684,8011.707332619165,7654.99371430421,1868.1319409568684,8011.707332619165,183.44092119981428,46.70061881112152,46.70061881112152,0.3881618061392115,0.1954657559383431,8.90583324432373,0.0,0.0,215.61379310344827,219.49070175259072,164.79242690761902,7098.757195560058,estimated,77.03823923744359,28.76012643657728,56.405023010763465,0.6466074512638034,809.4606653366367,8676.912721286997,130.69165032868216,high confidence,1201.6919725613268,-1.0,-1.0,0,0.0220385674931129,4.0,0.0,1,0
DEL_01845,1595.0612277748878,3711.317582490624,3277.552545217227,6043.393261472911,3808.916911409978,4696.93341327271,8837.372280334968,3991.03455086228,3988.825202091027,5743.238603242527,2030.907304422676,8287.935115429651,7484.45937354273,2030.907304422676,8287.935115429651,238.7625357759617,46.90782150894739,46.90782150894739,0.2637815209074393,0.4223073976008383,8.791666984558105,0.0,0.0,217.4671052631579,222.46383635078348,171.31135096094795,7186.2737969439295,estimated,77.0383268931658,28.76463671332856,56.43432175689457,0.6459347082627269,810.1759459052543,8684.922215778843,130.37190960254134,high confidence,2641.892083288597,-1.0,-1.0,0,1.2620320855614973,37.0,0.0,1,0
DEL_01846,1239.7331233954767,3215.6381566106666,2778.511494207855,6341.359639795835,3311.5676753375105,4219.280519734185,9051.617302336885,3492.3015649365934,3490.1623390778063,6192.880620811321,2166.7270071926782,8584.420922321702,7215.534660444781,2166.7270071926782,8584.420922321702,738.3152256417432,48.52480284162503,48.52480284162503,0.2658103005180146,0.1661255907898348,6.010000228881836,0.0,0.0,218.17704918032783,225.57279237010783,177.77467785854554,7307.031438810673,estimated,77.03841456899677,28.769146986822687,56.44547155586518,0.6458461680934546,812.0174070728218,8704.884559126771,130.27109775491786,high confidence,973.0411471719244,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01847,1014.7197219614608,2721.539878524517,2279.8906904131354,6663.563764956704,2815.157704047529,3747.462170549836,9287.863196381262,2993.9912582944185,2991.9458239413884,6649.718122857583,2322.1082525759275,8899.140220583868,6972.140902043846,2322.1082525759275,8899.140220583868,1122.5461147905037,49.57536448071663,49.57536448071663,0.2632136845088505,0.1856830864618011,5.580833435058594,0.0,0.0,220.09183673469389,228.76832729196457,183.5014673763074,7459.415916202255,estimated,77.03850226494016,28.77365725705932,56.46155303055656,0.6457310281888141,806.9810886006119,8651.792976884677,128.91780878791312,high confidence,1091.105684129374,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01848,1011.1251213534758,2230.073959882556,1782.042927939314,7006.662687618456,2320.289923473879,3283.9941131482583,9544.47639849546,2496.3567631704377,2494.443118951026,6601.144662050133,1979.427782570092,9230.22809900406,6757.037596449804,2387.704901762648,9230.22809900406,627.8746239973178,48.64742966631581,48.64742966631581,0.2886590147068468,0.2452399506235749,5.590833187103272,0.0,0.0,220.0990099009901,228.3055972787321,185.11361610086013,7641.535393756128,estimated,77.03858998099963,28.77816752403808,56.452348087260845,0.6452829484978011,805.2139221708549,8632.97681413423,128.69750009738644,high confidence,1469.809565605912,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01849,1230.8906969864393,1743.4679299280651,1285.866413668262,7367.737915160914,1828.2170985101147,2832.9775768040954,9819.860319179434,1999.9026284556217,1998.1874621660177,6165.430730976656,1508.929172918968,9575.986886670878,6573.002769032769,1894.7853695870365,9575.986886670878,168.35470616242827,49.16998460631581,49.16998460631581,0.2561345659820727,0.0671739888825589,6.585833549499512,0.0,0.0,219.4169491525424,225.18177167102004,184.19037955952967,7851.320942183717,estimated,77.03867771717886,28.782677787758608,56.47509599742181,0.6450488891853513,803.2611289848296,8612.391106568091,128.4411548772092,high confidence,352.46300353925085,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01850,1243.662571379468,1260.647947442474,794.4985025695918,7744.2754312404895,1342.017209129637,2401.438436888515,10112.481577482667,1505.7967849566564,1504.413438599246,5740.205688618405,1023.2193613093182,9934.884948891724,6422.707662939425,1406.871883188349,9934.884948891724,261.4698878818124,49.93773578275318,49.93773578275318,0.2077129051115292,0.2645597578613103,10.585833549499512,0.0,0.0,220.21548821548825,222.5560720523377,183.85775311925423,8086.619683174005,estimated,77.0387654734815,28.78718804822053,56.50489654430676,0.6447952892375383,801.8323664326482,8597.748562206429,128.22641881115783,high confidence,1665.328076862736,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01851,776.5496712188274,795.8509601841945,330.156489214942,8134.128221470741,871.5747930705803,2002.0117835959647,10419.125312520377,1017.466162517798,1016.7430621938516,5327.981474895104,563.1060946490338,10305.549623466664,6308.564182557959,931.8612528758864,10305.549623466664,313.496342930162,47.25802095389069,47.25802095389069,0.2800050021549843,0.431338412021412,19.15333366394043,0.0,0.0,220.9741935483871,221.49255278973573,185.557488307668,8345.273827947229,estimated,77.03885324991127,28.791698305423505,56.541841037984426,0.6445294215621424,801.3774094451259,8593.826352349628,128.10721410297035,high confidence,2850.1401440553554,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01852,399.2019442444018,421.33627218626697,15.992737907618952,8535.471978265092,467.1991547834895,1658.0699011638626,10740.076479382746,550.5005232967147,551.1562048656083,4932.019043555725,295.2949141152577,10686.756623773445,6232.558894012131,507.3877151797256,10686.756623773445,80.0891033040133,44.954883400526334,44.954883400526334,0.2658355264416768,0.5717815832746365,29.97333335876465,0.0,0.0,220.8686868686869,221.4543813851681,186.629035872945,8625.182469174493,estimated,77.03894104647175,28.79620855936714,56.585580770519705,0.644258799825039,802.0386953309392,8601.995040680958,128.1071951390415,low confidence,3900.34909098016,-1.0,-1.0,0,0.0543478260869565,11.0,0.0,1,0
DEL_01853,166.5298891372432,345.5750899521475,509.93773428688826,8946.76041146683,420.6037096192291,1410.794248865819,11074.30870474529,262.6062947967566,260.73412014396854,4556.559787291144,382.7782548939523,11077.417624600968,6196.095439000616,382.7782548939523,11077.417624600968,227.07328158568853,46.082316768421066,46.082316768421066,0.1389022816485412,0.594441942423382,18.975833892822266,0.0,0.0,221.19097222222223,224.0976854839056,185.76605083666325,8924.345913830477,estimated,77.03902886316666,28.800718810051084,56.63533948950565,0.6439908452259051,803.6433796627881,8620.213317567815,128.21632323212927,low confidence,3884.282891829757,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01854,469.1902975835343,644.2682935004211,985.2925117256316,9366.683608865733,797.2075707494604,1315.8590456899085,11420.656014124752,577.8704359459103,576.3604780458319,4207.096664487183,731.8443081175693,11476.567227347632,6199.871531820305,731.8443081175693,11476.567227347632,31.816270358057697,45.77668353932694,45.77668353932694,0.2354390234920565,0.3212116413739836,9.44083309173584,0.0,0.0,222.38486842105263,230.68985230583945,180.78525078972987,9240.89429399668,estimated,77.0391166999997,28.805229057474968,56.689943167057365,0.6437325926420454,805.6898837397953,8642.956930788745,128.38708546134225,low confidence,2008.7527346112336,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01855,955.2731895728948,1100.336823533731,1039.335632488317,9794.130987331908,1262.6053782457875,1404.5033441089322,11778.049681417977,1048.2873725336945,1047.091457275359,3890.6410260407342,1193.5966614516472,11883.350092371267,6094.78401539825,1193.5966614516472,11883.350092371267,164.85753090831872,44.38141151885716,44.38141151885716,0.268064318485493,0.1136927801160382,7.109166622161865,0.0,0.0,222.34185303514377,238.64661455378888,174.52317637385272,9573.103191544173,estimated,77.03920455697447,28.809739301638427,56.74786233603847,0.643490421909783,810.8274557323899,8699.748677947486,129.04200454590617,high confidence,655.7667200366423,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01856,1450.8460283872366,1583.1615888590327,1299.8599079351502,10228.159255967628,1747.2277388738198,1647.3537140220951,12145.514596052995,1537.4910048799886,1536.4275574021867,3615.8695831961927,1677.4235866748006,12265.56957094098,5765.948831831336,1677.4235866748006,12265.56957094098,172.71876834159426,45.27267989473686,45.27267989473686,0.332570447139507,0.3184834978730136,6.420416831970215,0.0,0.0,222.15972222222223,247.95009171888967,169.40280916992543,9919.399280152304,estimated,77.0392924340947,28.81424954254109,56.807267126381056,0.6432698064918735,811.2213769737278,8704.027881471364,129.09800756520133,high confidence,1947.4408890621835,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01857,1948.681998032377,2074.140811914925,1661.5278566306936,10667.9652105661,2238.6239527448547,1988.697783623801,12522.164162312907,2031.9573727709644,2030.9649820685704,3392.924710608348,2168.600190914728,12576.536362324754,5463.143753210528,2168.600190914728,12576.536362324754,537.1977655289843,49.23017219166669,49.23017219166669,0.2175670805431547,0.2687506969710479,5.075416564941406,0.0,0.0,223.5728813559322,257.237292833336,164.07359521447563,10278.358791276549,estimated,77.03938033136404,28.818759780182603,56.866100131463725,0.6430750806286,810.1951386415824,8693.017977492213,128.9219221793566,high confidence,1611.7463302341214,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01858,2447.4004291957663,2568.6026549210774,2070.896599980741,11112.862894064478,2733.1428122438538,2386.6427235934884,12907.194343191057,2528.600984622449,2527.652641807545,3232.547500196991,2663.062839465504,12899.392886727972,5190.926064314564,2663.062839465504,12899.392886727972,879.5228654401967,48.03187810650486,48.03187810650486,0.2791760407346587,0.1044280539300828,4.862916946411133,0.0,0.0,220.81578947368425,267.0398406252517,158.89051356968477,10648.701179268146,estimated,77.03946824878619,28.823270014562603,57.020766501608605,0.6428416636866728,809.5480919053641,8685.988954914052,128.93840176459534,high confidence,564.1770044360776,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01859,2712.554690084753,3064.8620018007014,2325.926149604927,11562.264556335778,3229.3500990810835,2817.3051140354587,13299.877304618009,3026.350130785725,3025.431704217161,3144.326412795032,3133.4500343292425,13233.268939285696,4954.340232778276,3133.4500343292425,13233.268939285696,1201.8865126527087,47.26769069000002,47.26769069000002,0.2552643993561366,0.1340460114984331,4.537083148956299,0.0,0.0,219.9309210526316,277.5994009559588,154.75904108169215,11029.279857202053,estimated,77.03955618636479,28.82778024568072,57.04934206843576,0.6427246650108704,809.2158187259382,8682.275570447762,129.04269049828676,high confidence,747.6926673569426,-1.0,-1.0,0,0.0381471389645776,2.0,0.0,1,0
DEL_01860,2967.8387730274244,3562.167680120676,2208.3992240043635,12015.664843824392,3726.571412538623,3267.774888369788,13699.554986307972,3089.149210406091,3523.839683658763,3134.3601961762533,3118.9861642017736,13577.351611884767,4758.703697338862,3118.9861642017736,13577.351611884767,1479.3967607701038,48.06446385527779,48.06446385527779,0.1843177385456647,0.0604738756905089,3.446249961853028,0.0,0.0,219.62925170068027,285.49376916336365,149.901985267199,11419.071395328629,estimated,77.03964414410355,28.832290473536588,57.07274091866564,0.6426353476222559,809.6997674145646,8687.260041770045,129.29699834487283,high confidence,264.16949386456207,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01861,3115.27323354875,4060.135228351353,2194.236407241337,12472.627694575913,4224.44871232373,3730.884256652954,14105.632822664216,3147.390240147145,4022.642817273631,3203.37932323775,3073.007695592929,13930.88463687801,4609.233625670188,3183.966122201344,13930.88463687801,1698.9789618813982,50.67112926099381,50.67112926099381,0.1131092689556782,0.0481563788785761,2.8491668701171875,0.0,0.0,219.43421052631567,293.9997625435319,145.58555166004112,11817.164164667944,estimated,77.03973212200614,28.836800698129835,57.09081317005597,0.6425711667019839,811.1260452032157,8702.33039870923,129.7166417693805,high confidence,177.18409851653806,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01862,3219.667923865198,4558.547747224004,2285.692681245345,12932.775478447971,4722.774539756883,4202.456656770634,14517.573758477389,3281.6593064169874,4521.71033510727,3346.50031192578,2816.5785722384203,14293.166784842151,4510.521960145003,3323.733720105841,14293.166784842151,1854.099097599204,48.88939597000002,48.88939597000002,0.1882951447377056,0.0505602717018038,2.7041666507720947,0.0,0.0,219.06206896551728,302.3244331544588,141.0277054085774,12222.747083117769,estimated,77.03982012007621,28.8413109194601,57.10354882413551,0.6425289573973546,813.2878623842897,8725.320046406498,130.2700883759228,high confidence,190.35293511015112,-1.0,-1.0,0,0.0675675675675675,5.0,0.0,1,0
DEL_01863,3395.231326473792,5057.273678073502,2476.7132767712387,13395.77999014479,5221.4204756646905,4679.93446188354,14934.892645674196,3483.1753161467427,5020.963400968122,3554.784042229914,2631.131583561224,14663.54959457637,4465.935746278814,3529.4151664280453,14663.54959457637,1924.9453518142,47.27465764795033,47.27465764795033,0.1470235756703048,0.0614178924172543,2.664999961853028,0.0,0.0,221.32236842105263,311.1888786331014,136.33874444073894,12635.098876581576,estimated,77.0399081383175,28.84582113752704,57.11113175815686,0.6425051179539898,815.7733232826594,8751.85199742323,130.88644992760916,high confidence,258.7964976471261,-1.0,-1.0,0,0.0,0.0,0.0,0,0
DEL_01864,3631.773795146446,5555.926439759773,2746.676505191273,13860.931637226096,5720.0014076575,4639.676408974941,15356.697688052387,3741.183284941169,5520.044332345236,3817.671357359689,2532.0066190558787,15040.96917575025,4476.730026499272,3790.388557678428,15040.96917575025,1926.0557746692475,47.85968716842107,47.85968716842107,0.157401782482654,0.0595483844239717,2.692499876022339,0.0,0.0,221.01623376623377,318.9351311479694,131.301540313972,13053.123333593983,estimated,77.03999958321702,28.85032838111037,57.113980773120936,0.6424958284816157,818.0829578219032,8776.575744871132,131.46260980859918,high confidence,247.31378036359104,-1.0,-1.0,0,0.0555555555555555,3.0,0.0,1,0
DEL_01865,3870.163859682733,6030.547005013927,3098.6964295172693,14281.273692632216,6194.682742771546,4558.565047990306,15728.024270370668,4073.231013083978,5994.197691261896,4152.64259843059,2466.827348406068,15365.537418191958,4478.213181022222,4124.185458067265,15365.537418191958,1983.645083782004,49.37418538933038,49.37418538933038,0.1397807877260526,0.0718673328601915,2.9583332538604736,0.0,0.0,220.5607476635514,326.3269817118609,126.88006597756517,13421.35750209814,estimated,77.0407054646895,28.85457376504689,57.1142408115355,0.642494616752741,823.962619695218,8839.153540521245,132.98123906055517,high confidence,329.4860841702566,-1.0,-1.0,0,0.0,0.0,0.0,0,0
